[2026-02-16T18:15:09.688Z] AUTH FAILED: No token or Bearer header
[2026-02-17T09:54:57.289Z] AUTH SUCCESS: Role: admin | Path: /api/plans/selection
[2026-02-17T09:54:57.296Z] AUTH SUCCESS: Role: admin | Path: /api/salons/get
[2026-02-17T09:54:57.302Z] AUTH SUCCESS: Role: admin | Path: /api/plans/selection
[2026-02-17T09:55:30.983Z] AUTH SUCCESS: Role: admin | Path: /api/appointments
[2026-02-17T09:55:30.993Z] AUTH SUCCESS: Role: admin | Path: /api/appointments
[2026-02-17T09:55:36.279Z] AUTH SUCCESS: Role: admin | Path: /api/salons/get
[2026-02-17T09:55:36.281Z] AUTH SUCCESS: Role: admin | Path: /api/plans
[2026-02-17T09:55:36.282Z] AUTH SUCCESS: Role: admin | Path: /api/plans/selection
[2026-02-17T09:55:36.286Z] AUTH SUCCESS: Role: admin | Path: /api/salons/get
[2026-02-17T09:55:36.289Z] AUTH SUCCESS: Role: admin | Path: /api/plans
[2026-02-17T09:55:36.295Z] AUTH SUCCESS: Role: admin | Path: /api/plans/selection
[2026-02-17T09:55:42.416Z] AUTH SUCCESS: Role: admin | Path: /api/adminProfile/profile
[2026-02-17T09:55:42.422Z] AUTH SUCCESS: Role: admin | Path: /api/adminProfile/profile
[2026-02-17T09:58:14.623Z] AUTH SUCCESS: Role: admin | Path: /api/salons/get
[2026-02-17T09:58:14.625Z] AUTH SUCCESS: Role: admin | Path: /api/plans/selection
[2026-02-17T09:58:14.630Z] AUTH SUCCESS: Role: admin | Path: /api/salons/get
[2026-02-17T09:58:14.635Z] AUTH SUCCESS: Role: admin | Path: /api/plans/selection
[2026-02-17T09:58:15.595Z] AUTH SUCCESS: Role: admin | Path: /api/salons/get
[2026-02-17T09:58:15.597Z] AUTH SUCCESS: Role: admin | Path: /api/plans/selection
[2026-02-17T09:58:15.610Z] AUTH SUCCESS: Role: admin | Path: /api/salons/get
[2026-02-17T09:58:15.611Z] AUTH SUCCESS: Role: admin | Path: /api/plans/selection
[2026-02-17T11:05:14.778Z] AUTH SUCCESS: Role: admin | Path: /api/salons/get
[2026-02-17T11:05:14.783Z] AUTH SUCCESS: Role: admin | Path: /api/plans/selection
[2026-02-17T11:05:14.790Z] AUTH SUCCESS: Role: admin | Path: /api/salons/get
[2026-02-17T11:05:14.795Z] AUTH SUCCESS: Role: admin | Path: /api/salons/get
[2026-02-17T11:05:14.799Z] AUTH SUCCESS: Role: admin | Path: /api/plans/selection
[2026-02-17T11:05:14.802Z] AUTH SUCCESS: Role: admin | Path: /api/salons/get
[2026-02-17T16:35:15.691Z] AUTH SUCCESS: Role: admin | Path: /api/salons/get
[2026-02-17T16:35:15.751Z] AUTH SUCCESS: Role: admin | Path: /api/salons/get
[2026-02-17T16:35:25.228Z] AUTH SUCCESS: Role: admin | Path: /api/salons/get
[2026-02-17T16:35:25.229Z] AUTH SUCCESS: Role: admin | Path: /api/plans/selection
[2026-02-17T16:35:25.234Z] AUTH SUCCESS: Role: admin | Path: /api/salons/get
[2026-02-17T16:35:25.236Z] AUTH SUCCESS: Role: admin | Path: /api/plans
[2026-02-17T16:35:25.289Z] AUTH SUCCESS: Role: admin | Path: /api/plans
[2026-02-17T16:35:25.291Z] AUTH SUCCESS: Role: admin | Path: /api/plans/selection
[2026-02-17T17:03:21.085Z] AUTH SUCCESS: Role: admin | Path: /api/plans
[2026-02-17T17:03:21.103Z] AUTH SUCCESS: Role: admin | Path: /api/plans/selection
[2026-02-17T17:12:37.222Z] AUTH SUCCESS: Role: admin | Path: /api/plans/select
[2026-02-17T17:12:38.931Z] AUTH SUCCESS: Role: admin | Path: /api/plans/select
[2026-02-17T17:12:41.618Z] AUTH SUCCESS: Role: admin | Path: /api/plans/select
[2026-02-17T17:12:43.171Z] AUTH SUCCESS: Role: admin | Path: /api/plans/select
[2026-02-17T17:12:43.245Z] AUTH SUCCESS: Role: admin | Path: /api/plans/selection
[2026-02-17T17:12:45.587Z] AUTH SUCCESS: Role: admin | Path: /api/plans/select
[2026-02-17T17:12:45.609Z] AUTH SUCCESS: Role: admin | Path: /api/plans/selection
[2026-02-17T17:12:50.515Z] AUTH SUCCESS: Role: admin | Path: /api/plans/select
[2026-02-17T17:12:51.034Z] AUTH SUCCESS: Role: admin | Path: /api/plans/select
[2026-02-17T17:12:51.250Z] AUTH SUCCESS: Role: admin | Path: /api/plans/select
[2026-02-17T17:13:00.496Z] AUTH SUCCESS: Role: admin | Path: /api/salons/get
[2026-02-17T17:13:00.521Z] AUTH SUCCESS: Role: admin | Path: /api/salons/get
[2026-02-17T17:13:00.523Z] AUTH SUCCESS: Role: admin | Path: /api/plans
[2026-02-17T17:13:00.524Z] AUTH SUCCESS: Role: admin | Path: /api/plans/selection
[2026-02-17T17:13:00.603Z] AUTH SUCCESS: Role: admin | Path: /api/plans
[2026-02-17T17:13:00.616Z] AUTH SUCCESS: Role: admin | Path: /api/plans/selection
[2026-02-17T17:13:02.883Z] AUTH SUCCESS: Role: admin | Path: /api/plans/select
[2026-02-17T17:13:03.418Z] AUTH SUCCESS: Role: admin | Path: /api/plans/select
[2026-02-17T17:13:03.619Z] AUTH SUCCESS: Role: admin | Path: /api/plans/select
[2026-02-17T17:13:04.026Z] AUTH SUCCESS: Role: admin | Path: /api/plans/select
[2026-02-17T17:13:04.618Z] AUTH SUCCESS: Role: admin | Path: /api/plans/select
[2026-02-17T17:13:04.818Z] AUTH SUCCESS: Role: admin | Path: /api/plans/select
[2026-02-17T17:13:05.378Z] AUTH SUCCESS: Role: admin | Path: /api/plans/select
[2026-02-17T17:13:05.602Z] AUTH SUCCESS: Role: admin | Path: /api/plans/select
[2026-02-17T17:13:06.514Z] AUTH SUCCESS: Role: admin | Path: /api/plans/select
[2026-02-17T17:13:06.537Z] AUTH SUCCESS: Role: admin | Path: /api/plans/selection
[2026-02-17T17:13:07.394Z] AUTH SUCCESS: Role: admin | Path: /api/plans/select
[2026-02-17T17:13:07.416Z] AUTH SUCCESS: Role: admin | Path: /api/plans/selection
[2026-02-17T17:13:10.299Z] AUTH SUCCESS: Role: admin | Path: /api/plans/select
[2026-02-17T17:13:10.490Z] AUTH SUCCESS: Role: admin | Path: /api/plans/select
[2026-02-17T17:13:10.658Z] AUTH SUCCESS: Role: admin | Path: /api/plans/select
[2026-02-17T17:17:09.642Z] AUTH SUCCESS: Role: admin | Path: /api/plans
[2026-02-17T17:17:09.644Z] AUTH SUCCESS: Role: admin | Path: /api/plans/selection
[2026-02-17T17:18:32.394Z] AUTH SUCCESS: Role: admin | Path: /api/plans/select
[2026-02-17T17:18:33.368Z] AUTH SUCCESS: Role: admin | Path: /api/plans/select
[2026-02-17T17:18:33.689Z] AUTH SUCCESS: Role: admin | Path: /api/plans/select
[2026-02-17T17:18:33.920Z] AUTH SUCCESS: Role: admin | Path: /api/plans/select
[2026-02-17T17:18:34.865Z] AUTH SUCCESS: Role: admin | Path: /api/plans/select
[2026-02-17T17:18:34.896Z] AUTH SUCCESS: Role: admin | Path: /api/plans/selection
[2026-02-17T17:18:35.705Z] AUTH SUCCESS: Role: admin | Path: /api/plans/select
[2026-02-17T17:18:35.725Z] AUTH SUCCESS: Role: admin | Path: /api/plans/selection
[2026-02-17T17:18:36.473Z] AUTH SUCCESS: Role: admin | Path: /api/plans/select
[2026-02-17T17:18:36.497Z] AUTH SUCCESS: Role: admin | Path: /api/plans/selection
[2026-02-17T17:18:37.369Z] AUTH SUCCESS: Role: admin | Path: /api/plans/select
[2026-02-17T17:18:37.690Z] AUTH SUCCESS: Role: admin | Path: /api/plans/select
[2026-02-17T17:18:37.896Z] AUTH SUCCESS: Role: admin | Path: /api/plans/select
[2026-02-17T17:19:37.629Z] AUTH SUCCESS: Role: admin | Path: /api/plans/select
[2026-02-17T17:19:38.371Z] AUTH SUCCESS: Role: admin | Path: /api/plans/select
[2026-02-17T17:19:40.788Z] AUTH SUCCESS: Role: admin | Path: /api/plans/select
[2026-02-17T17:19:42.204Z] AUTH SUCCESS: Role: admin | Path: /api/plans/select
[2026-02-17T17:19:42.812Z] AUTH SUCCESS: Role: admin | Path: /api/plans/select
[2026-02-17T17:19:43.691Z] AUTH SUCCESS: Role: admin | Path: /api/plans/select
[2026-02-17T17:19:44.571Z] AUTH SUCCESS: Role: admin | Path: /api/plans/select
[2026-02-17T17:19:45.107Z] AUTH SUCCESS: Role: admin | Path: /api/plans/select
[2026-02-17T17:19:55.925Z] AUTH SUCCESS: Role: admin | Path: /api/salons/get
[2026-02-17T17:19:55.930Z] AUTH SUCCESS: Role: admin | Path: /api/plans
[2026-02-17T17:19:55.932Z] AUTH SUCCESS: Role: admin | Path: /api/plans/selection
[2026-02-17T17:19:55.935Z] AUTH SUCCESS: Role: admin | Path: /api/salons/get
[2026-02-17T17:19:55.940Z] AUTH SUCCESS: Role: admin | Path: /api/plans
[2026-02-17T17:19:55.970Z] AUTH SUCCESS: Role: admin | Path: /api/plans/selection
[2026-02-17T17:19:58.821Z] AUTH SUCCESS: Role: admin | Path: /api/plans/select
[2026-02-17T17:19:59.620Z] AUTH SUCCESS: Role: admin | Path: /api/plans/select
[2026-02-17T17:20:00.653Z] AUTH SUCCESS: Role: admin | Path: /api/plans/select
[2026-02-17T17:20:01.244Z] AUTH SUCCESS: Role: admin | Path: /api/plans/select
[2026-02-17T17:20:01.908Z] AUTH SUCCESS: Role: admin | Path: /api/plans/select
[2026-02-17T17:21:52.978Z] AUTH SUCCESS: Role: admin | Path: /api/salons/get
[2026-02-17T17:21:52.985Z] AUTH SUCCESS: Role: admin | Path: /api/salons/get
[2026-02-17T17:21:55.081Z] AUTH SUCCESS: Role: admin | Path: /api/plans
[2026-02-17T17:21:55.082Z] AUTH SUCCESS: Role: admin | Path: /api/plans/selection
[2026-02-17T17:21:55.088Z] AUTH SUCCESS: Role: admin | Path: /api/plans
[2026-02-17T17:21:55.101Z] AUTH SUCCESS: Role: admin | Path: /api/plans/selection
[2026-02-17T17:21:59.855Z] AUTH SUCCESS: Role: admin | Path: /api/appointments
[2026-02-17T17:21:59.901Z] AUTH SUCCESS: Role: admin | Path: /api/appointments
[2026-02-17T17:22:02.695Z] AUTH SUCCESS: Role: admin | Path: /api/appointments
[2026-02-17T17:22:02.702Z] AUTH SUCCESS: Role: admin | Path: /api/appointments
[2026-02-17T17:22:07.309Z] AUTH SUCCESS: Role: admin | Path: /api/plans
[2026-02-17T17:22:07.311Z] AUTH SUCCESS: Role: admin | Path: /api/plans/selection
[2026-02-17T17:22:07.318Z] AUTH SUCCESS: Role: admin | Path: /api/plans
[2026-02-17T17:22:07.339Z] AUTH SUCCESS: Role: admin | Path: /api/plans/selection
[2026-02-17T17:22:13.183Z] AUTH SUCCESS: Role: admin | Path: /api/plans
[2026-02-17T17:22:13.185Z] AUTH SUCCESS: Role: admin | Path: /api/plans/selection
[2026-02-17T17:22:13.190Z] AUTH SUCCESS: Role: admin | Path: /api/plans
[2026-02-17T17:22:13.201Z] AUTH SUCCESS: Role: admin | Path: /api/plans/selection
[2026-02-17T17:22:26.020Z] AUTH SUCCESS: Role: admin | Path: /api/plans
[2026-02-17T17:22:26.029Z] AUTH SUCCESS: Role: admin | Path: /api/plans/selection
[2026-02-17T17:22:46.454Z] AUTH SUCCESS: Role: admin | Path: /api/salons/get
[2026-02-17T17:22:46.479Z] AUTH SUCCESS: Role: admin | Path: /api/plans
[2026-02-17T17:22:46.480Z] AUTH SUCCESS: Role: admin | Path: /api/plans/selection
[2026-02-17T17:22:46.481Z] AUTH SUCCESS: Role: admin | Path: /api/salons/get
[2026-02-17T17:22:46.486Z] AUTH SUCCESS: Role: admin | Path: /api/plans
[2026-02-17T17:22:46.563Z] AUTH SUCCESS: Role: admin | Path: /api/plans/selection
[2026-02-17T17:22:48.396Z] AUTH SUCCESS: Role: admin | Path: /api/plans/select
[2026-02-17T17:22:49.491Z] AUTH SUCCESS: Role: admin | Path: /api/plans/select
[2026-02-17T17:22:50.195Z] AUTH SUCCESS: Role: admin | Path: /api/plans/select
[2026-02-17T17:22:50.499Z] AUTH SUCCESS: Role: admin | Path: /api/plans/select
[2026-02-17T17:22:50.690Z] AUTH SUCCESS: Role: admin | Path: /api/plans/select
[2026-02-17T17:22:50.867Z] AUTH SUCCESS: Role: admin | Path: /api/plans/select
[2026-02-17T17:22:51.067Z] AUTH SUCCESS: Role: admin | Path: /api/plans/select
[2026-02-17T17:22:51.259Z] AUTH SUCCESS: Role: admin | Path: /api/plans/select
[2026-02-17T17:22:52.347Z] AUTH SUCCESS: Role: admin | Path: /api/plans/select
[2026-02-17T17:22:52.555Z] AUTH SUCCESS: Role: admin | Path: /api/plans/select
[2026-02-17T17:22:52.811Z] AUTH SUCCESS: Role: admin | Path: /api/plans/select
[2026-02-17T17:22:53.436Z] AUTH SUCCESS: Role: admin | Path: /api/plans/select
[2026-02-17T17:22:54.187Z] AUTH SUCCESS: Role: admin | Path: /api/plans/select
[2026-02-17T17:22:54.747Z] AUTH SUCCESS: Role: admin | Path: /api/plans/select
[2026-02-17T17:22:55.675Z] AUTH SUCCESS: Role: admin | Path: /api/plans/select
[2026-02-17T17:22:56.195Z] AUTH SUCCESS: Role: admin | Path: /api/plans/select
[2026-02-17T17:22:56.411Z] AUTH SUCCESS: Role: admin | Path: /api/plans/select
[2026-02-17T17:22:56.627Z] AUTH SUCCESS: Role: admin | Path: /api/plans/select
[2026-02-17T17:22:56.859Z] AUTH SUCCESS: Role: admin | Path: /api/plans/select
[2026-02-17T17:22:57.075Z] AUTH SUCCESS: Role: admin | Path: /api/plans/select
[2026-02-17T17:22:57.275Z] AUTH SUCCESS: Role: admin | Path: /api/plans/select
[2026-02-17T17:22:57.466Z] AUTH SUCCESS: Role: admin | Path: /api/plans/select
[2026-02-17T17:22:57.699Z] AUTH SUCCESS: Role: admin | Path: /api/plans/select
[2026-02-17T17:22:57.915Z] AUTH SUCCESS: Role: admin | Path: /api/plans/select
[2026-02-17T17:22:58.131Z] AUTH SUCCESS: Role: admin | Path: /api/plans/select
[2026-02-17T17:22:58.315Z] AUTH SUCCESS: Role: admin | Path: /api/plans/select
[2026-02-17T17:22:59.076Z] AUTH SUCCESS: Role: admin | Path: /api/plans/select
[2026-02-17T17:22:59.110Z] AUTH SUCCESS: Role: admin | Path: /api/plans/selection
[2026-02-17T17:25:20.863Z] AUTH SUCCESS: Role: admin | Path: /api/salons/get
[2026-02-17T17:25:24.952Z] AUTH SUCCESS: Role: admin | Path: /api/plans
[2026-02-17T17:25:24.953Z] AUTH SUCCESS: Role: admin | Path: /api/plans/selection
[2026-02-17T17:25:24.959Z] AUTH SUCCESS: Role: admin | Path: /api/plans
[2026-02-17T17:25:24.965Z] AUTH SUCCESS: Role: admin | Path: /api/plans/selection
[2026-02-17T17:25:27.043Z] AUTH SUCCESS: Role: admin | Path: /api/plans/select
[2026-02-17T17:25:27.897Z] AUTH SUCCESS: Role: admin | Path: /api/plans/select
[2026-02-17T17:25:28.441Z] AUTH SUCCESS: Role: admin | Path: /api/plans/select
[2026-02-17T17:25:28.777Z] AUTH SUCCESS: Role: admin | Path: /api/plans/select
[2026-02-17T17:25:28.969Z] AUTH SUCCESS: Role: admin | Path: /api/plans/select
[2026-02-17T17:25:29.673Z] AUTH SUCCESS: Role: admin | Path: /api/plans/select
[2026-02-17T17:29:29.219Z] AUTH SUCCESS: Role: admin | Path: /api/salons/get
[2026-02-17T17:29:29.221Z] AUTH SUCCESS: Role: admin | Path: /api/plans
[2026-02-17T17:29:29.222Z] AUTH SUCCESS: Role: admin | Path: /api/plans/selection
[2026-02-17T17:29:29.228Z] AUTH SUCCESS: Role: admin | Path: /api/salons/get
[2026-02-17T17:29:29.231Z] AUTH SUCCESS: Role: admin | Path: /api/plans
[2026-02-17T17:29:29.236Z] AUTH SUCCESS: Role: admin | Path: /api/plans/selection
[2026-02-17T17:29:31.406Z] AUTH SUCCESS: Role: admin | Path: /api/plans/select
[2026-02-17T17:29:32.205Z] AUTH SUCCESS: Role: admin | Path: /api/plans/select
[2026-02-17T17:29:32.854Z] AUTH SUCCESS: Role: admin | Path: /api/plans/select
[2026-02-17T17:29:33.381Z] AUTH SUCCESS: Role: admin | Path: /api/plans/select
[2026-02-17T17:29:33.597Z] AUTH SUCCESS: Role: admin | Path: /api/plans/select
[2026-02-17T17:29:35.390Z] AUTH SUCCESS: Role: admin | Path: /api/plans/select
[2026-02-17T17:29:38.383Z] AUTH SUCCESS: Role: admin | Path: /api/plans/select
[2026-02-17T17:29:41.949Z] AUTH SUCCESS: Role: admin | Path: /api/plans/select
[2026-02-17T17:34:43.356Z] AUTH SUCCESS: Role: admin | Path: /api/salons/get
[2026-02-17T17:34:43.562Z] AUTH SUCCESS: Role: admin | Path: /api/plans
[2026-02-17T17:34:43.579Z] AUTH SUCCESS: Role: admin | Path: /api/plans/selection
[2026-02-17T17:34:43.593Z] AUTH SUCCESS: Role: admin | Path: /api/salons/get
[2026-02-17T17:34:43.600Z] AUTH SUCCESS: Role: admin | Path: /api/plans
[2026-02-17T17:34:43.640Z] AUTH SUCCESS: Role: admin | Path: /api/plans/selection
[2026-02-19T04:09:33.007Z] AUTH SUCCESS: Role: admin | Path: /api/salons/get
[2026-02-19T04:09:33.082Z] AUTH SUCCESS: Role: admin | Path: /api/salons/get
[2026-02-19T05:04:05.160Z] AUTH SUCCESS: Role: admin | Path: /api/salons/get
[2026-02-19T05:04:05.188Z] AUTH SUCCESS: Role: admin | Path: /api/salons/get
[2026-02-19T05:05:55.434Z] AUTH SUCCESS: Role: admin | Path: /api/salons/get
[2026-02-19T05:05:56.042Z] AUTH SUCCESS: Role: admin | Path: /api/salons/get
[2026-02-19T05:05:57.950Z] AUTH SUCCESS: Role: admin | Path: /api/plans
[2026-02-19T05:05:57.985Z] AUTH SUCCESS: Role: admin | Path: /api/plans
[2026-02-19T05:05:57.987Z] AUTH SUCCESS: Role: admin | Path: /api/plans/selection
[2026-02-19T05:05:58.014Z] AUTH SUCCESS: Role: admin | Path: /api/plans/selection
[2026-02-19T05:06:44.159Z] AUTH SUCCESS: Role: admin | Path: /api/plans
[2026-02-19T05:06:44.161Z] AUTH SUCCESS: Role: admin | Path: /api/plans/selection
[2026-02-19T05:06:44.163Z] AUTH SUCCESS: Role: admin | Path: /api/salons/get
[2026-02-19T05:06:44.245Z] AUTH SUCCESS: Role: admin | Path: /api/plans
[2026-02-19T05:06:44.247Z] AUTH SUCCESS: Role: admin | Path: /api/plans/selection
[2026-02-19T05:06:44.249Z] AUTH SUCCESS: Role: admin | Path: /api/salons/get
[2026-02-19T15:09:05.626Z] AUTH SUCCESS: Role: admin | Path: /api/salons/get
[2026-02-19T15:09:05.670Z] AUTH SUCCESS: Role: admin | Path: /api/salons/get
[2026-02-19T15:09:11.524Z] AUTH SUCCESS: Role: admin | Path: /api/plans/selection
[2026-02-19T15:09:11.527Z] AUTH SUCCESS: Role: admin | Path: /api/plans
[2026-02-19T15:09:11.537Z] AUTH SUCCESS: Role: admin | Path: /api/plans/selection
[2026-02-19T15:09:11.540Z] AUTH SUCCESS: Role: admin | Path: /api/plans
[2026-02-23T15:19:42.481Z] AUTH SUCCESS: Role: admin | Path: /api/salons/get
[2026-02-23T15:21:14.953Z] AUTH SUCCESS: Role: admin | Path: /api/salons/get
[2026-02-23T15:21:15.073Z] AUTH SUCCESS: Role: admin | Path: /api/plans/selection
[2026-02-23T15:21:15.088Z] AUTH SUCCESS: Role: admin | Path: /api/salons/get
[2026-02-23T15:43:50.409Z] AUTH SUCCESS: Role: admin | Path: /api/plans/selection
[2026-02-23T15:43:57.439Z] AUTH SUCCESS: Role: admin | Path: /api/plans/selection
[2026-02-23T15:46:12.887Z] AUTH SUCCESS: Role: admin | Path: /api/plans/selection
[2026-02-23T15:46:13.226Z] AUTH SUCCESS: Role: admin | Path: /api/plans/selection
[2026-02-23T15:46:17.816Z] AUTH SUCCESS: Role: admin | Path: /api/plans/selection
[2026-02-23T15:46:17.823Z] AUTH SUCCESS: Role: admin | Path: /api/plans/selection
[2026-02-23T15:46:55.596Z] AUTH SUCCESS: Role: admin | Path: /api/plans/selection
[2026-02-23T15:53:56.445Z] AUTH SUCCESS: Role: admin | Path: /api/plans/selection
[2026-02-23T15:53:56.470Z] AUTH SUCCESS: Role: admin | Path: /api/plans/selection
[2026-02-23T15:53:58.796Z] AUTH SUCCESS: Role: admin | Path: /api/plans/selection
[2026-02-23T15:56:58.058Z] AUTH SUCCESS: Role: admin | Path: /api/plans/selection
[2026-02-23T16:01:09.548Z] AUTH SUCCESS: Role: admin | Path: /api/plans/selection
[2026-02-23T16:03:04.255Z] AUTH SUCCESS: Role: admin | Path: /api/plans/selection
[2026-02-23T16:03:07.366Z] AUTH SUCCESS: Role: admin | Path: /api/plans/selection
[2026-02-23T16:03:12.509Z] AUTH SUCCESS: Role: admin | Path: /api/plans/selection
[2026-02-23T16:03:14.265Z] AUTH SUCCESS: Role: admin | Path: /api/plans/selection
[2026-02-23T16:15:02.398Z] AUTH SUCCESS: Role: admin | Path: /api/plans/selection
[2026-02-23T16:15:13.400Z] AUTH SUCCESS: Role: admin | Path: /api/plans/selection
[2026-02-23T16:21:38.029Z] AUTH FAILED: No token or Bearer header
[2026-02-23T17:38:36.983Z] AUTH SUCCESS: Role: customer | Path: /api/auth/customer/me
[2026-02-23T17:38:37.051Z] AUTH SUCCESS: Role: customer | Path: /api/auth/customer/me
[2026-02-23T17:38:39.605Z] AUTH SUCCESS: Role: customer | Path: /api/auth/customer/profile
[2026-02-23T17:38:43.045Z] AUTH SUCCESS: Role: customer | Path: /api/auth/customer/me
[2026-02-23T17:38:43.052Z] AUTH SUCCESS: Role: customer | Path: /api/auth/customer/me
[2026-02-23T17:38:44.241Z] AUTH SUCCESS: Role: customer | Path: /api/auth/customer/me
[2026-02-23T17:38:44.247Z] AUTH SUCCESS: Role: customer | Path: /api/auth/customer/me
[2026-02-23T17:38:45.249Z] AUTH SUCCESS: Role: customer | Path: /api/auth/customer/me
[2026-02-23T17:38:45.256Z] AUTH SUCCESS: Role: customer | Path: /api/auth/customer/me
[2026-02-23T17:38:46.358Z] AUTH SUCCESS: Role: customer | Path: /api/auth/customer/profile
[2026-02-23T17:41:40.056Z] AUTH SUCCESS: Role: customer | Path: /api/auth/customer/me
[2026-02-23T17:41:40.064Z] AUTH SUCCESS: Role: customer | Path: /api/auth/customer/me
[2026-02-23T17:44:25.496Z] AUTH SUCCESS: Role: customer | Path: /api/auth/customer/me
[2026-02-23T17:44:25.504Z] AUTH SUCCESS: Role: customer | Path: /api/auth/customer/me
[2026-02-23T17:44:28.968Z] AUTH SUCCESS: Role: customer | Path: /api/auth/customer/profile
[2026-02-23T17:51:32.499Z] AUTH SUCCESS: Role: customer | Path: /api/auth/customer/me
[2026-02-23T17:51:32.506Z] AUTH SUCCESS: Role: customer | Path: /api/auth/customer/me
[2026-02-23T17:51:33.953Z] AUTH SUCCESS: Role: customer | Path: /api/auth/customer/profile
[2026-02-23T17:51:35.540Z] AUTH SUCCESS: Role: customer | Path: /api/auth/customer/me
[2026-02-23T17:51:35.546Z] AUTH SUCCESS: Role: customer | Path: /api/auth/customer/me
[2026-02-23T17:55:51.291Z] AUTH SUCCESS: Role: customer | Path: /api/auth/customer/me
[2026-02-23T17:55:51.299Z] AUTH SUCCESS: Role: customer | Path: /api/auth/customer/me
[2026-02-23T17:59:22.859Z] AUTH SUCCESS: Role: customer | Path: /api/auth/customer/me
[2026-02-23T17:59:22.869Z] AUTH SUCCESS: Role: customer | Path: /api/auth/customer/me
[2026-02-24T10:49:40.116Z] AUTH SUCCESS: Role: admin | Path: /api/salons/get
[2026-02-24T10:49:40.206Z] AUTH SUCCESS: Role: admin | Path: /api/plans/selection
[2026-02-24T10:49:41.208Z] AUTH SUCCESS: Role: admin | Path: /api/expenses/summary?salonId=699d713d0fcb31598b6b315b
[2026-02-24T10:49:41.271Z] AUTH SUCCESS: Role: admin | Path: /api/expenses?salonId=699d713d0fcb31598b6b315b
[2026-02-24T10:49:41.277Z] AUTH SUCCESS: Role: admin | Path: /api/expenses/summary?salonId=699d713d0fcb31598b6b315b
[2026-02-24T10:49:41.279Z] AUTH SUCCESS: Role: admin | Path: /api/expenses?salonId=699d713d0fcb31598b6b315b
[2026-02-24T10:49:48.692Z] AUTH SUCCESS: Role: admin | Path: /api/expenses/summary?salonId=699d713d0fcb31598b6b315b
[2026-02-24T10:49:48.694Z] AUTH SUCCESS: Role: admin | Path: /api/expenses?salonId=699d713d0fcb31598b6b315b
[2026-02-24T10:49:48.701Z] AUTH SUCCESS: Role: admin | Path: /api/expenses/summary?salonId=699d713d0fcb31598b6b315b
[2026-02-24T10:49:48.703Z] AUTH SUCCESS: Role: admin | Path: /api/expenses?salonId=699d713d0fcb31598b6b315b
[2026-02-24T10:49:50.100Z] AUTH SUCCESS: Role: admin | Path: /api/expenses/summary?salonId=699d713d0fcb31598b6b315b
[2026-02-24T10:49:50.102Z] AUTH SUCCESS: Role: admin | Path: /api/expenses?salonId=699d713d0fcb31598b6b315b
[2026-02-24T10:49:50.108Z] AUTH SUCCESS: Role: admin | Path: /api/expenses/summary?salonId=699d713d0fcb31598b6b315b
[2026-02-24T10:49:50.110Z] AUTH SUCCESS: Role: admin | Path: /api/expenses?salonId=699d713d0fcb31598b6b315b
[2026-02-24T10:49:53.967Z] AUTH SUCCESS: Role: admin | Path: /api/expenses/summary?salonId=699d713d0fcb31598b6b315c
[2026-02-24T10:49:53.971Z] AUTH SUCCESS: Role: admin | Path: /api/expenses?salonId=699d713d0fcb31598b6b315c
[2026-02-24T10:49:53.980Z] AUTH SUCCESS: Role: admin | Path: /api/expenses/summary?salonId=699d713d0fcb31598b6b315c
[2026-02-24T10:49:53.982Z] AUTH SUCCESS: Role: admin | Path: /api/expenses?salonId=699d713d0fcb31598b6b315c
[2026-02-24T17:44:55.223Z] AUTH FAILED: No token or Bearer header
